Bloom_Index,Rolling_Chlorophyll_Anomaly,Rolling_SST_Anomaly,Surface_Chlorophyll,Sea_Surface_Temperature,Dissolved_Oxygen,pH,Total_Nitrogen,Total_Phosphorus,HAB_Present,Chl_SST_Interaction,Nutrient_Interaction,High_Chlorophyll,High_SST
2.378605733114764,0.5703651983113294,-0.4357828842514244,0.7847496705341239,0.8485637624138932,-1.3258184807412687,1.214422362966032,0.21582490397421047,-0.15308311433282926,1,0.6659101329814993,-0.03303914845095596,0,0
-0.5558834216021905,-0.9109220781439162,1.108482558655053,-1.1590365375522054,-0.4074278663077445,0.6596072070974025,0.17369471746262397,-1.0430470613433442,1.3474089416354433,0,0.47222378346761107,-1.4054109370005947,0,0
-0.4209825044616615,0.3756181310920857,-1.2489766280173098,0.7847496705341239,-1.1998620856792888,0.3644596202063408,0.9998472612995729,0.001864378791590024,0.5105923671990267,0,-0.9415913764232087,0.0009519375805536112,0,0
-0.6927744694930044,0.005285971539963927,0.16982159197275998,0.32105530305160673,0.5416542825190951,-0.23451444411895536,-1.4829983189808316,0.005371268339920077,0.2762756584469048,0,0.1739009798233687,0.0014839506973064326,0,0
1.928811019104024,1.442753697637686,-0.5349502417548581,-2.7355386427439696,-0.8766582708558601,-1.3258184807412687,0.40582318807702095,-0.528697079059806,-1.8099555389844681,1,2.3981325764073147,0.9569182066892051,0,0
-1.0437356675793645,0.42935384857354014,0.16321572135887516,0.7847496705341239,-1.3324613410033883,-0.3512629184915046,-1.5162589076992716,0.044796279912595174,0.012493772195337547,0,-1.045648598351866,0.0005596745164265395,0,0
-1.0259531402383362,0.48176991270789565,0.1841617292622843,0.7847496705341239,-1.33995049708417,-0.3825534103551332,-1.5178374990249042,0.06847947614586504,0.03450882807347888,0,-1.051525711118838,0.002363146468879555,0,0
-0.4392944020995306,0.33811796021094376,-1.210268362349609,0.7847496705341239,-1.166069511929248,0.366749692862153,0.9859814690973548,0.015106249231785636,0.48864277911946513,0,-0.915072665306364,0.007381559606691019,0,0
1.555829453182034,0.08148379092533733,-0.4326848170239528,-0.386832185925788,1.7342231769485776,-1.3214100570553409,0.8543099547466515,-0.23618073359669958,-1.411379269668639,1,-0.670853342422183,0.33334059129351323,0,0
-0.7417540334047096,0.33359737201825956,-0.8341511995822787,0.7847496705341239,0.7814537461237214,-1.3258184807412687,0.5120719848973717,-0.28584607982199056,0.3484819152128621,0,0.6132455698082473,-0.09961218935245593,0,0
